uhq_id,uhq_title,uhq_link,title,title_link,author,author_link,type,year,publisher,publisher_tag,metadata,citation_num,citation_link,sample_text
G0058,"Pageant in the wilderness: The Story of the Escalante Expedition to the Interior Basin, 1776: Including the Diary and Itinerary of Father Escalante Translated and …","https://scholar.google.com/scholar?cites=1248899113771239437&as_sdt=5,45&sciodt=0,45&hl=en", Spirit Lands of the Eagle and Bear: Numic Archaeology and Ethnohistory in the Rocky Mountains and Borderlands,https://books.google.com/books?hl=en&lr=&id=W_zrDwAAQBAJ&oi=fnd&pg=PR5&ots=cpmWQZG0Y3&sig=LgpohV93MzvI-x7AetVQhyq_h4I,RH Brunswig,,BOOK,2020,University Press of Colorado,books.google.com,RH Brunswig - 2020 - books.google.com,No citation count,https://scholar.google.comNo citation count,Spirit Lands of the Eagle and Bear explores advances in the prehistory and early history of Numic hunter-gatherers in the Rocky Mountain West through the presentation and analysis …
G0058,"Pageant in the wilderness: The Story of the Escalante Expedition to the Interior Basin, 1776: Including the Diary and Itinerary of Father Escalante Translated and …","https://scholar.google.com/scholar?cites=1248899113771239437&as_sdt=5,45&sciodt=0,45&hl=en"," Los Comanches: Pieces of an Historic, Folkloric Detective Story, Part 1",https://digitalrepository.unm.edu/cgi/viewcontent.cgi?article=2182&context=nmhr,TW Kavanagh,,ARTICLE,2006,New Mexico Historical Review,digitalrepository.unm.edu,"TW Kavanagh - New Mexico Historical Review, 2006 - digitalrepository.unm.edu",No citation count,https://scholar.google.comNo citation count,The New Mexican folk drama Los Comanches memorializes an historic confrontation between the Comanches and the New Mexican Spaniards. Or does it? Ever since the text …
G0058,"Pageant in the wilderness: The Story of the Escalante Expedition to the Interior Basin, 1776: Including the Diary and Itinerary of Father Escalante Translated and …","https://scholar.google.com/scholar?cites=1248899113771239437&as_sdt=5,45&sciodt=0,45&hl=en",Gambel Oak Shrubland,https://link.springer.com/chapter/10.1007/978-94-007-6149-0_7,"<a href=""/citations?user=wtmvIMcAAAAJ&amp;hl=en&amp;oi=sra"">JL Vankat</a>",https://scholar.google.com/citations?user=wtmvIMcAAAAJ&hl=en&oi=sra,BOOK CHAPTER,2013,Springer,Springer,"JL Vankat - Vegetation Dynamics on the Mountains and Plateaus …, 2013 - Springer",No citation count,https://scholar.google.comNo citation count,Abstract Gambel Oak Shrubland is the second-most abundant shrubland on the mountains and plateaus of the American Southwest. It is more extensive in the northern half of the …
G0058,"Pageant in the wilderness: The Story of the Escalante Expedition to the Interior Basin, 1776: Including the Diary and Itinerary of Father Escalante Translated and …","https://scholar.google.com/scholar?cites=1248899113771239437&as_sdt=5,45&sciodt=0,45&hl=en", Miles Goodyear: The Adventures of the Only Connecticut Mountain Man in the Rocky Mountain West,https://books.google.com/books?hl=en&lr=&id=mkNPEAAAQBAJ&oi=fnd&pg=PT4&ots=HZleVu_Knp&sig=RtukQr_Zw-v9ZEq9V3LMKPEdYYI,S Darley,,BOOK,2021,ArthorHouse,books.google.com,S Darley - 2021 - books.google.com,No citation count,https://scholar.google.comNo citation count,"Historian Francis Parkman said of the western fur trappers and mountain men,“I defy the annals of chivalry to furnish the record of a life more wild and perilous than that of a Rocky …"
G0058,"Pageant in the wilderness: The Story of the Escalante Expedition to the Interior Basin, 1776: Including the Diary and Itinerary of Father Escalante Translated and …","https://scholar.google.com/scholar?cites=1248899113771239437&as_sdt=5,45&sciodt=0,45&hl=en",""" Blossoming as the Rose"": The Interplay of Climate and Culture in the History of the Wasatch Oasis",https://keep.lib.asu.edu/_flysystem/fedora/c7/England_asu_0010E_21214.pdf,J England,,THESIS/DISSERTATION,2021,Arizona State University,search.proquest.com,J England - 2021 - search.proquest.com,No citation count,https://scholar.google.comNo citation count,"Abstract The Wasatch Front is an environmentally complex region, this area of northern Utah is mountainous and fertile enough to support a varied ecology. It has also supported healthy …"
G0058,"Pageant in the wilderness: The Story of the Escalante Expedition to the Interior Basin, 1776: Including the Diary and Itinerary of Father Escalante Translated and …","https://scholar.google.com/scholar?cites=1248899113771239437&as_sdt=5,45&sciodt=0,45&hl=en","A History of Mapleton, Utah to 1945",https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=4164&context=etd,RK Harmer,,THESIS/DISSERTATION,1975,Utah State University,digitalcommons.usu.edu,RK Harmer - 1975 - digitalcommons.usu.edu,No citation count,https://scholar.google.comNo citation count,"Mapleton, a small rural Utah community located on the benchlands between Hobble Creek Canyon and Spanish Fork Canyon fifty miles south of Salt Lake City, was settled in the late …"
G0058,"Pageant in the wilderness: The Story of the Escalante Expedition to the Interior Basin, 1776: Including the Diary and Itinerary of Father Escalante Translated and …","https://scholar.google.com/scholar?cites=1248899113771239437&as_sdt=5,45&sciodt=0,45&hl=en",Archeology of the Uinta Basin,https://archives.datapages.com/data/uga/data/055/055001/1_ugs550001.htm,JD McNAMARA,,ARTICLE,1985,Utah Geological Association,archives.datapages.com,JD McNAMARA - 1985 - archives.datapages.com,No citation count,https://scholar.google.comNo citation count,The archeological resources of the Uinta Basin are diverse. Cultural remains range from those of nomadic hunters and gatherers to sedentary horticulturists. The remnants these …
G0058,"Pageant in the wilderness: The Story of the Escalante Expedition to the Interior Basin, 1776: Including the Diary and Itinerary of Father Escalante Translated and …","https://scholar.google.com/scholar?cites=1248899113771239437&as_sdt=5,45&sciodt=0,45&hl=en",El conocimiento geográfico de California en el siglo XVIII. Homenaje a Fray Junípero Serra,http://revistas.uned.es/index.php/ETFVI/article/download/25081/20467,AN Codina,,ARTICLE,2019,Espacio Tiempo y Forma,revistas.uned.es,"AN Codina - Espacio Tiempo y Forma. Serie VI, Geografía, 2019 - revistas.uned.es",No citation count,https://scholar.google.comNo citation count,"La exploración de California y la fundación de nuevas “misiones” conoció un auge inesperado durante el siglo XVIII, al mismo tiempo se favoreció un mejor conocimiento del …"
G0059,The myth of the Lake of Copala and Land of Teguayo,"https://scholar.google.com/scholar?cites=5344035257670060555&as_sdt=5,45&sciodt=0,45&hl=en", Archaeological semiotics,http://docs.ludost.net/unsorted/342000/342931%20Robert%20W.%20Preucel%20-%20(Social%20Archaeology)%20Archaeological%20Semiotics%20(2007%2C%20Wiley-Blackwell)%20(354s)%20A13CAF5EB115784DB2D11084DEB71733.pdf,RW Preucel,,BOOK,2008,Wiley,books.google.com,RW Preucel - 2008 - books.google.com,425,"https://scholar.google.com/scholar?cites=17703110113905643632&as_sdt=5,45&sciodt=0,45&hl=en","This book explores the multiple ways in which archaeologists give meaning to the past, highlighting debates over the ontological and epistemological status of the discipline and …"
G0059,The myth of the Lake of Copala and Land of Teguayo,"https://scholar.google.com/scholar?cites=5344035257670060555&as_sdt=5,45&sciodt=0,45&hl=en",The Search for the Fabulous in the Settlement of the Southwest,https://www.jstor.org/stable/45058559,GP Hammond,,ARTICLE,1956,Utah Historical Quarterly,JSTOR,"GP Hammond - Utah Historical Quarterly, 1956 - JSTOR",22,"https://scholar.google.com/scholar?cites=11994759765793900466&as_sdt=5,45&sciodt=0,45&hl=en","It sion is a of very the great annual pleasure meeting to be of your the Utah guest tonight, State Historical on the occa-Sob-sion of the annual meeting of the Utah State Historical …"
G0059,The myth of the Lake of Copala and Land of Teguayo,"https://scholar.google.com/scholar?cites=5344035257670060555&as_sdt=5,45&sciodt=0,45&hl=en",Linear B as distributed cognition: excavating a mind not limited by the skin,https://books.google.com/books?hl=en&lr=&id=xQqiDwAAQBAJ&oi=fnd&pg=PA69&ots=WPfgMyLwIk&sig=XMY0_lHtnhKml0MQLrQLnzu1_8k,"<a href=""/citations?user=QzggpbwAAAAJ&amp;hl=en&amp;oi=sra"">L Malafouris</a>",https://scholar.google.com/citations?user=QzggpbwAAAAJ&hl=en&oi=sra,BOOK CHAPTER,2012,Aarhus University Press,books.google.com,"L Malafouris - Excavating the Mind: Cross-sections through …, 2012 - books.google.com",16,"https://scholar.google.com/scholar?cites=2538980840042028872&as_sdt=5,45&sciodt=0,45&hl=en","This paper addresses the dynamics of material culture meaning. Its principal assumption is that such meaning is contingent upon both direct and indirect perception, or what we might …"
G0059,The myth of the Lake of Copala and Land of Teguayo,"https://scholar.google.com/scholar?cites=5344035257670060555&as_sdt=5,45&sciodt=0,45&hl=en"," Moquis and Kastiilam: Hopis, Spaniards, and the Trauma of History, Volume II, 1680–1781",https://books.google.com/books?hl=en&lr=&id=9MTcDwAAQBAJ&oi=fnd&pg=PP1&ots=wFLTWTSh9w&sig=_tWGa4vfyWSTsYH8gdc55tUe3uQ,"<a href=""/citations?user=U79tW8MAAAAJ&amp;hl=en&amp;oi=sra"">A Daughters</a>",https://scholar.google.com/citations?user=U79tW8MAAAAJ&hl=en&oi=sra,BOOK,2020,University of Arizona Press,books.google.com,"TE Sheridan, SB Koyiyumptewa, A Daughters… - 2020 - books.google.com",15,"https://scholar.google.com/scholar?cites=16893797200387124414&as_sdt=5,45&sciodt=0,45&hl=en","The second in a two-volume series, Moquis and Kastiilam, Volume II, 1680–1781 continues the story of the encounter between the Hopis, who the Spaniards called Moquis, and the …"
G0059,The myth of the Lake of Copala and Land of Teguayo,"https://scholar.google.com/scholar?cites=5344035257670060555&as_sdt=5,45&sciodt=0,45&hl=en",The Spaniard and the Ute,https://www.jstor.org/stable/45057720,SL Tyler,,ARTICLE,1954,Utah Historical Quarterly,JSTOR,"SL Tyler - Utah Historical Quarterly, 1954 - JSTOR",10,"https://scholar.google.com/scholar?cites=15950796089385507150&as_sdt=5,45&sciodt=0,45&hl=en",* S. Lyman Tyler is the author of several studies on the Yuta Indians and the Rocky Mountain region before and during its exploration by the Spanish. He wishes to express appreciation …
G0059,The myth of the Lake of Copala and Land of Teguayo,"https://scholar.google.com/scholar?cites=5344035257670060555&as_sdt=5,45&sciodt=0,45&hl=en"," Humboldt's Utah, 1811",https://scholarlypublishingcollective.org/uip/uhq/article-abstract/26/3/268/209749,CG Crampton,,ARTICLE,1958,Utah Historical Quarterly,scholarlypublishingcollective.org,"CG Crampton - Utah Historical Quarterly, 1958 - scholarlypublishingcollective.org",4,"https://scholar.google.com/scholar?cites=14491768367089265388&as_sdt=5,45&sciodt=0,45&hl=en",Rocky Mountains above the Spanish settlements; his maps in the accompanying atlas extend no further north than forty-two degrees of latitude. Humboldt described with much …
G0059,The myth of the Lake of Copala and Land of Teguayo,"https://scholar.google.com/scholar?cites=5344035257670060555&as_sdt=5,45&sciodt=0,45&hl=en"," Explorers, Traders, and Slavers: Forging the Old Spanish Trail, 1678-1850",javascript:void(0),JP Sanchez,,BOOK,1997,University of Utah Press,Press,JP Sanchez - 1997 - University of Utah Press,46,"https://scholar.google.com/scholar?cites=8226579840698481788&as_sdt=5,45&sciodt=0,45&hl=en",
G0059,The myth of the Lake of Copala and Land of Teguayo,"https://scholar.google.com/scholar?cites=5344035257670060555&as_sdt=5,45&sciodt=0,45&hl=en","Spanish Colonial Mapmakers and the Search for Aztlán, Teguayo, Copala, and the Siete Cuevas",https://books.google.com/books?hl=en&lr=&id=0lQODgAAQBAJ&oi=fnd&pg=PA77&ots=AflSxh1Eaz&sig=HVDE393Ug5IfOVBLP039vhNNkS8,JP Sánchez,,BOOK CHAPTER,2017,University of New Mexico Press,books.google.com,"JP Sánchez - Aztlán: Essays on the Chicano Homeland, 2017 - books.google.com",No citation count,https://scholar.google.comNo citation count,Joseph P. Sánchez spAnish coloniAl explorers looked for mythical cities throughout the Americas with hopes of finding untold riches within them. Their diarists recorded where they …
G0059,The myth of the Lake of Copala and Land of Teguayo,"https://scholar.google.com/scholar?cites=5344035257670060555&as_sdt=5,45&sciodt=0,45&hl=en","Utah's canyon country: Hope and experience approach an American desert, 1500–1936",https://search.proquest.com/openview/56818265f44211f67b1b5910d19c5997/1?pq-origsite=gscholar&cbl=18750,PT Nelson,,THESIS/DISSERTATION,2009,Southern Methodist University,search.proquest.com,PT Nelson - 2009 - search.proquest.com,No citation count,https://scholar.google.comNo citation count,Abstract The Canyon Country of Southeastern Utah and Northeastern Arizona has long been characterized as a region and landscape completely contrary to notions of good …
G0059,The myth of the Lake of Copala and Land of Teguayo,"https://scholar.google.com/scholar?cites=5344035257670060555&as_sdt=5,45&sciodt=0,45&hl=en"," The History of Las Colonias Park: Historic Crossroads Along the Riverfront Of Grand Junction, Colorado",javascript:void(0),J Carr,,BOOK,2015,Grand Junction Parks and Recreation Department,2015,"J Carr, C Kempa, T Wieland - 2015",No citation count,https://scholar.google.comNo citation count,
G0059,The myth of the Lake of Copala and Land of Teguayo,"https://scholar.google.com/scholar?cites=5344035257670060555&as_sdt=5,45&sciodt=0,45&hl=en"," “WE MEXICAS WENT EVERYWHERE IN THAT LAND”: THE MEXICAN INDIAN DIASPORA IN THE GREATER SOUTHWEST, 1540-1680",https://scholar.archive.org/work/rmvohahkrngfbjz562za6cegdu/access/wayback/https://rucore.libraries.rutgers.edu/rutgers-lib/59088/PDF/1/,T Jeffres,,THESIS/DISSERTATION,2018,Rutgers The State University of New Jersey,scholar.archive.org,T Jeffres - 2018 - scholar.archive.org,No citation count,https://scholar.google.comNo citation count,"European colonialism, more than any process or event before, set people in motion, and in many ways the modern Western world has been shaped—even defined—by colonial-era …"
